Empresa;Família;Modelo;OPC;Chassi;Placa;Veículo;Estado Placa;Ano;Cor;NF Número;Valor Compra;Custo Operacional;Preço Público/Venda;Custo Valor Compra;NF Compra;Empresa Compra;Valor Agregado;KM;Opcionais;Data Chegada;Dias Estoque;Data Emissão;Situação;Valor Escrito;Valor Escrito2;Valor Escrito3;Combustível;Avaliação Usado;Em Trânsito;Pago;Data Pagamento;Estoque;Flag Proposta;Flag Pedido;Flag Bloqueio;Flag Reserva;NTI Valor;Tipo Faturamento;Valores Agregados;Pis/Fin;ICMS Valor Venda;Valor HoldBack;Nr. Renavam;Promoção;Custo Venda;Localização;Floor;Tipo Transmissão
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB128417;;113385;;2026/2027;AZUL BOREAL;3057440;98930,55;0;119990;98930,55;191777;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;22;21/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB128049;;113382;;2026/2027;VERMELHO SCARLET;3057441;98930,55;0;119990;98930,55;191778;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;22;21/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB128636;;113387;;2026/2027;PRETO OURO NEGRO;3057442;98930,55;0;119990;98930,55;191779;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;22;21/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB128583;;113386;;2026/2027;PRETO OURO NEGRO;3057453;98930,55;0;119990;98930,55;191781;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;22;21/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB130044;;113390;;2026/2027;BRANCO SUMMIT;3057525;98930,55;0;119990;98930,55;191782;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;22;21/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB128704;;113388;;2026/2027;CINZA AMBAR;3057526;98930,55;0;119990;98930,55;191783;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;22;21/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB128706;;113389;;2026/2027;CINZA AMBAR;3057527;98930,55;0;119990;98930,55;191784;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;22;21/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB122940;;113021;;2026/2027;BRANCO SUMMIT;3056123;98930,55;0;119990;98930,55;188088;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;27;16/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB127210;;113025;;2026/2027;CINZA AMBAR;3056124;98930,55;0;119990;98930,55;188089;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;27;16/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB127209;;113024;;2026/2027;CINZA AMBAR;3056125;98930,55;0;119990;98930,55;188090;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;27;16/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB123895;;113022;;2026/2027;CINZA AMBAR;3056126;98930,55;0;119990;98930,55;188091;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;27;16/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB126831;;113023;;2026/2027;PRATA SHARK;3056127;98930,55;0;119990;98930,55;188092;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;27;16/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB122635;;113020;;2026/2027;PRATA SHARK;3056128;98930,55;0;119990;98930,55;188093;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;27;16/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB127342;;113027;;2026/2027;PRETO OURO NEGRO;3056129;98930,55;0;119990;98930,55;188094;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;27;16/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW TRACKER;NW TRACKER 1.0 AT R8E;R8E;9BGEX76D0VB127340;;113026;;2026/2027;PRETO OURO NEGRO;3056130;98930,55;0;119990;98930,55;188095;PEDRAGON MANAUS;494,65;1;(693) UE1, (745) R8E;  /  /     ;27;16/07/2026 00:00;;;PEDRAGON MANAUS;149038;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;149038;0;99425,2;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SPIN;NW SPIN PREM AT R6S;R6S;9BGJP7520VB116900;;110224;;2026/2027;CINZA AMBAR;3044488;134830,61;0;165590;134830,61;162307;PEDRAGON MANAUS;2022,46;1;(690) PDB, (693) UE1, (753) R6S;  /  /     ;61;12/06/2026 00:00;;domicio ;PEDRAGON MANAUS;104678;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;104678;0;136853,07;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG125372;;110905;;2026/2027;PRETO OURO NEGRO;4792236;110694,56;0;140990;110694,56;167788;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG113739;        ;109255;;2026/2027;PRETO OURO NEGRO;4778415;110694,56;0;140990;110694,56;150776;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;76;28/05/2026 00:00;Pedido;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG112869;        ;109381;;2026/2027;PRETO OURO NEGRO;4779275;110694,56;0;140990;110694,56;151850;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;75;29/05/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG113036;        ;109382;;2026/2027;PRETO OURO NEGRO;4780282;110694,56;0;140990;110694,56;151859;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;75;29/05/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG104266;        ;108962;;2026/2027;PRETO OURO NEGRO;4773053;110694,56;0;140990;110694,56;148620;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;78;26/05/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG104293;        ;108963;;2026/2027;PRETO OURO NEGRO;4773056;110694,56;0;140990;110694,56;148621;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;78;26/05/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG119840;;110140;;2026/2027;PRETO OURO NEGRO;4785496;110694,56;0;140990;110694,56;161261;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;62;11/06/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG131359;;111829;;2026/2027;PRETO OURO NEGRO;4799336;110694,56;0;140990;110694,56;174171;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;44;29/06/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG145825;;113788;;2026/2027;PRETO OURO NEGRO;4814580;110694,56;0;140990;110694,56;195971;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG145828;;113789;;2026/2027;PRETO OURO NEGRO;4814581;110694,56;0;140990;110694,56;195972;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG145832;;113790;;2026/2027;PRETO OURO NEGRO;4814583;110694,56;0;140990;110694,56;195973;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG145839;;113791;;2026/2027;PRETO OURO NEGRO;4814585;110694,56;0;140990;110694,56;195974;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG145843;;113792;;2026/2027;PRETO OURO NEGRO;4814587;110694,56;0;140990;110694,56;195975;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG145846;;113793;;2026/2027;PRETO OURO NEGRO;4814588;110694,56;0;140990;110694,56;195976;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG145850;;113794;;2026/2027;PRETO OURO NEGRO;4814590;110694,56;0;140990;110694,56;195977;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG149671;;113796;;2026/2027;PRETO OURO NEGRO;4815203;110694,56;0;140990;110694,56;195978;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG149664;;113795;;2026/2027;PRETO OURO NEGRO;4815350;110694,56;0;140990;110694,56;195979;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS RGD;RGD;9BGED58D0VG155514;;114982;;2026/2027;PRETO OURO NEGRO;4825305;110694,56;0;140990;110694,56;205456;PEDRAGON MANAUS;1660,42;1;(693) UE1, (768) RGD;  /  /     ;6;06/08/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;112354,98;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG129266;        ;111505;;2026/2027;CINZA URBANO;4796570;112145,41;0;142790;112145,41;171522;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;06/08/2026;48;25/06/2026 00:00;Proposta;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG154802;;114978;;2026/2027;VERMELHO SCARLET;4825271;112145,41;0;142790;112145,41;205450;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;  /  /     ;6;06/08/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG154808;;114979;;2026/2027;VERMELHO SCARLET;4825272;112145,41;0;142790;112145,41;205451;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;  /  /     ;6;06/08/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG154815;;114980;;2026/2027;VERMELHO SCARLET;4825273;112145,41;0;142790;112145,41;205452;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;  /  /     ;6;06/08/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG154822;;114981;;2026/2027;VERMELHO SCARLET;4825274;112145,41;0;142790;112145,41;205453;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;  /  /     ;6;06/08/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG153682;;114977;;2026/2027;CINZA URBANO;4824691;112145,41;0;142790;112145,41;205446;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;  /  /     ;6;06/08/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG153663;;114310;;2026/2027;CINZA URBANO;4821504;112145,41;0;142790;112145,41;199813;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;  /  /     ;13;30/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG153675;;114312;;2026/2027;CINZA URBANO;4821268;112145,41;0;142790;112145,41;199809;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;  /  /     ;13;30/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG153654;;114540;;2026/2027;CINZA URBANO;4822299;112145,41;0;142790;112145,41;201446;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;  /  /     ;12;31/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW SONIC;NW SONIC RS R8D;R8D;9BGED58D0VG153668;;114311;;2026/2027;CINZA URBANO;4821425;112145,41;0;142790;112145,41;199811;PEDRAGON MANAUS;1682,18;1;(690) PDB, (693) UE1, (697) R8D;  /  /     ;13;30/07/2026 00:00;;;PEDRAGON MANAUS;102132;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;102132;0;113827,59;PEDRAGON MANAUS;0;AUTOMÁTICO
